index,label_id,label_name
3534,2,bird
3535,5,dog
3536,0,airplane
3537,8,ship
3538,2,bird
3539,3,cat
3540,6,frog
3541,2,bird
3542,9,truck
3543,6,frog
3544,1,automobile
3545,4,deer
3546,5,dog
3547,9,truck
3548,0,airplane
3549,1,automobile
3550,0,airplane
3551,0,airplane
3552,8,ship
3553,1,automobile
3554,1,automobile
3555,6,frog
3556,6,frog
3557,9,truck
3558,5,dog
3559,4,deer
3560,1,automobile
3561,7,horse
3562,8,ship
3563,6,frog
3564,9,truck
3565,1,automobile
3566,7,horse
3567,6,frog
3568,0,airplane
3569,9,truck
3570,3,cat
3571,5,dog
3572,3,cat
3573,2,bird
3574,5,dog
3575,3,cat
3576,4,deer
3577,9,truck
3578,7,horse
3579,1,automobile
3580,4,deer
3581,4,deer
3582,6,frog
3583,1,automobile
3584,3,cat
3585,8,ship
3586,8,ship
3587,0,airplane
3588,6,frog
3589,7,horse
3590,7,horse
3591,6,frog
3592,7,horse
3593,2,bird
3594,3,cat
3595,2,bird
3596,2,bird
3597,6,frog
3598,2,bird
3599,7,horse
3600,4,deer
3601,0,airplane
3602,3,cat
3603,6,frog
3604,2,bird
3605,6,frog
3606,3,cat
3607,3,cat
3608,0,airplane
3609,9,truck
3610,5,dog
3611,1,automobile
3612,1,automobile
3613,5,dog
3614,3,cat
3615,6,frog
3616,4,deer
3617,3,cat
3618,4,deer
3619,1,automobile
3620,0,airplane
3621,4,deer
3622,5,dog
3623,5,dog
3624,2,bird
3625,8,ship
3626,9,truck
3627,4,deer
3628,3,cat
3629,1,automobile
3630,8,ship
3631,0,airplane
3632,1,automobile
3633,3,cat
3634,3,cat
3635,4,deer
3636,4,deer
3637,2,bird
3638,9,truck
3639,7,horse
3640,6,frog
3641,8,ship
3642,1,automobile
3643,8,ship
3644,9,truck
3645,1,automobile
3646,3,cat
3647,1,automobile
3648,7,horse
3649,3,cat
3650,0,airplane
3651,0,airplane
3652,2,bird
3653,8,ship
3654,3,cat
3655,9,truck
3656,2,bird
3657,7,horse
3658,2,bird
3659,6,frog
3660,0,airplane
3661,1,automobile
3662,6,frog
3663,1,automobile
3664,6,frog
3665,7,horse
3666,5,dog
3667,5,dog
3668,2,bird
3669,5,dog
3670,9,truck
3671,4,deer
3672,0,airplane
3673,2,bird
3674,3,cat
3675,4,deer
3676,9,truck
3677,4,deer
3678,1,automobile
3679,0,airplane
3680,0,airplane
3681,2,bird
3682,3,cat
3683,8,ship
3684,9,truck
3685,2,bird
3686,8,ship
3687,9,truck
3688,5,dog
3689,7,horse
3690,9,truck
3691,1,automobile
3692,4,deer
3693,6,frog
3694,2,bird
3695,8,ship
3696,4,deer
3697,4,deer
3698,8,ship
3699,9,truck
3700,3,cat
3701,1,automobile
3702,1,automobile
3703,6,frog
3704,5,dog
3705,8,ship
3706,4,deer
3707,6,frog
3708,4,deer
3709,5,dog
3710,2,bird
3711,6,frog
3712,4,deer
3713,2,bird
3714,3,cat
3715,1,automobile
3716,3,cat
3717,6,frog
3718,8,ship
3719,5,dog
3720,2,bird
3721,2,bird
3722,7,horse
3723,1,automobile
3724,6,frog
3725,2,bird
3726,5,dog
3727,9,truck
3728,2,bird
3729,8,ship
3730,1,automobile
3731,6,frog
3732,9,truck
3733,2,bird
3734,7,horse
3735,5,dog
3736,3,cat
3737,2,bird
3738,9,truck
3739,7,horse
3740,0,airplane
3741,2,bird
3742,9,truck
3743,3,cat
3744,4,deer
3745,1,automobile
3746,7,horse
3747,9,truck
3748,5,dog
3749,8,ship
3750,9,truck
3751,7,horse
3752,3,cat
3753,4,deer
3754,0,airplane
3755,9,truck
3756,7,horse
3757,4,deer
3758,2,bird
3759,4,deer
3760,7,horse
3761,0,airplane
3762,1,automobile
3763,8,ship
3764,1,automobile
3765,0,airplane
3766,4,deer
3767,6,frog
3768,1,automobile
3769,9,truck
3770,9,truck
3771,2,bird
3772,1,automobile
3773,2,bird
3774,5,dog
3775,6,frog
3776,9,truck
3777,7,horse
3778,7,horse
3779,3,cat
3780,4,deer
3781,2,bird
3782,0,airplane
3783,2,bird
3784,5,dog
3785,6,frog
3786,7,horse
3787,3,cat
3788,7,horse
3789,9,truck
3790,4,deer
3791,2,bird
3792,0,airplane
3793,6,frog
3794,1,automobile
3795,7,horse
3796,5,dog
3797,6,frog
3798,5,dog
3799,3,cat
3800,9,truck
3801,2,bird
3802,7,horse
3803,8,ship
3804,5,dog
3805,9,truck
3806,5,dog
3807,8,ship
3808,5,dog
3809,4,deer
3810,3,cat
3811,7,horse
3812,9,truck
3813,8,ship
3814,1,automobile
3815,2,bird
3816,2,bird
3817,8,ship
3818,9,truck
3819,3,cat
3820,0,airplane
3821,8,ship
3822,4,deer
3823,0,airplane
3824,2,bird
3825,0,airplane
3826,1,automobile
3827,4,deer
3828,1,automobile
3829,8,ship
3830,5,dog
3831,5,dog
3832,7,horse
3833,9,truck
3834,8,ship
3835,3,cat
3836,7,horse
3837,9,truck
3838,1,automobile
3839,5,dog
3840,6,frog
3841,9,truck
3842,8,ship
3843,7,horse
3844,2,bird
3845,0,airplane
3846,9,truck
3847,0,airplane
3848,8,ship
3849,5,dog
3850,9,truck
3851,4,deer
3852,2,bird
3853,9,truck
3854,8,ship
3855,1,automobile
3856,9,truck
3857,1,automobile
3858,8,ship
3859,3,cat
3860,7,horse
3861,6,frog
3862,4,deer
3863,2,bird
3864,3,cat
3865,7,horse
3866,0,airplane
3867,3,cat
3868,5,dog
3869,8,ship
3870,8,ship
3871,8,ship
3872,7,horse
3873,9,truck
3874,6,frog
3875,2,bird
3876,7,horse
3877,4,deer
3878,5,dog
3879,7,horse
3880,6,frog
3881,7,horse
3882,1,automobile
3883,7,horse
3884,3,cat
3885,6,frog
3886,8,ship
3887,2,bird
3888,6,frog
3889,6,frog
3890,7,horse
3891,1,automobile
3892,5,dog
3893,9,truck
3894,7,horse
3895,1,automobile
3896,7,horse
3897,0,airplane
3898,1,automobile
3899,6,frog
3900,3,cat
3901,3,cat
3902,9,truck
3903,0,airplane
3904,1,automobile
3905,2,bird
3906,3,cat
3907,2,bird
3908,2,bird
3909,5,dog
3910,4,deer
3911,9,truck
3912,8,ship
3913,7,horse
3914,4,deer
3915,4,deer
3916,9,truck
3917,7,horse
3918,6,frog
3919,7,horse
3920,7,horse
3921,1,automobile
3922,2,bird
3923,3,cat
3924,5,dog
3925,1,automobile
3926,9,truck
3927,0,airplane
3928,3,cat
3929,3,cat
3930,1,automobile
3931,5,dog
3932,6,frog
3933,6,frog
3934,2,bird
3935,4,deer
3936,6,frog
3937,8,ship
3938,8,ship
3939,9,truck
3940,6,frog
3941,6,frog
3942,1,automobile
3943,0,airplane
3944,7,horse
3945,5,dog
3946,8,ship
3947,2,bird
3948,1,automobile
3949,5,dog
3950,8,ship
3951,1,automobile
3952,4,deer
3953,7,horse
3954,5,dog
3955,0,airplane
3956,3,cat
3957,9,truck
3958,9,truck
3959,5,dog
3960,2,bird
3961,8,ship
3962,4,deer
3963,1,automobile
3964,9,truck
3965,0,airplane
3966,4,deer
3967,4,deer
3968,8,ship
3969,2,bird
3970,9,truck
3971,0,airplane
3972,7,horse
3973,9,truck
3974,8,ship
3975,7,horse
3976,1,automobile
3977,3,cat
3978,2,bird
3979,9,truck
3980,9,truck
3981,5,dog
3982,9,truck
3983,7,horse
3984,6,frog
3985,7,horse
3986,7,horse
3987,1,automobile
3988,1,automobile
3989,2,bird
3990,4,deer
3991,2,bird
3992,0,airplane
3993,6,frog
3994,8,ship
3995,7,horse
3996,6,frog
3997,2,bird
3998,2,bird
3999,9,truck
4000,8,ship
4001,2,bird
4002,4,deer
4003,2,bird
4004,0,airplane
4005,5,dog
4006,8,ship
4007,6,frog
4008,8,ship
4009,2,bird
4010,7,horse
4011,7,horse
4012,3,cat
4013,1,automobile
4014,8,ship
4015,1,automobile
4016,6,frog
4017,5,dog
4018,9,truck
4019,7,horse
4020,8,ship
4021,9,truck
4022,6,frog
4023,4,deer
4024,8,ship
4025,1,automobile
4026,9,truck
4027,4,deer
4028,0,airplane
4029,4,deer
4030,1,automobile
4031,4,deer
4032,3,cat
4033,6,frog
4034,2,bird
4035,2,bird
4036,7,horse
4037,0,airplane
4038,0,airplane
4039,7,horse
4040,0,airplane
4041,7,horse
4042,4,deer
4043,3,cat
4044,6,frog
4045,7,horse
4046,7,horse
4047,4,deer
4048,5,dog
4049,4,deer
4050,3,cat
4051,5,dog
4052,5,dog
4053,4,deer
4054,7,horse
4055,1,automobile
4056,0,airplane
4057,7,horse
4058,7,horse
4059,1,automobile
4060,6,frog
4061,5,dog
4062,0,airplane
4063,7,horse
4064,7,horse
4065,4,deer
4066,6,frog
4067,1,automobile
4068,8,ship
4069,5,dog
4070,9,truck
4071,3,cat
4072,5,dog
4073,6,frog
4074,2,bird
4075,2,bird
4076,7,horse
4077,3,cat
4078,5,dog
4079,8,ship
4080,1,automobile
4081,0,airplane
4082,6,frog
4083,8,ship
4084,7,horse
4085,8,ship
4086,8,ship
4087,5,dog
4088,7,horse
4089,5,dog
4090,4,deer
4091,9,truck
4092,7,horse
4093,3,cat
4094,3,cat
4095,8,ship
4096,8,ship
4097,3,cat
4098,9,truck
4099,4,deer
4100,7,horse
4101,2,bird
4102,0,airplane
4103,8,ship
4104,0,airplane
4105,7,horse
4106,3,cat
4107,3,cat
4108,2,bird
4109,5,dog
4110,2,bird
4111,4,deer
4112,4,deer
4113,0,airplane
4114,4,deer
4115,8,ship
4116,2,bird
4117,4,deer
4118,0,airplane
4119,6,frog
4120,4,deer
4121,5,dog
4122,6,frog
4123,0,airplane
4124,8,ship
4125,8,ship
4126,0,airplane
4127,6,frog
4128,1,automobile
4129,1,automobile
4130,6,frog
4131,1,automobile
4132,4,deer
4133,2,bird
4134,1,automobile
4135,1,automobile
4136,2,bird
4137,4,deer
4138,4,deer
4139,5,dog
4140,5,dog
4141,8,ship
4142,8,ship
4143,5,dog
4144,1,automobile
4145,8,ship
4146,2,bird
4147,3,cat
4148,3,cat
4149,9,truck
4150,6,frog
4151,6,frog
4152,5,dog
4153,0,airplane
4154,7,horse
4155,3,cat
4156,3,cat
4157,2,bird
4158,7,horse
4159,4,deer
4160,5,dog
4161,6,frog
4162,0,airplane
4163,2,bird
4164,1,automobile
4165,8,ship
4166,1,automobile
4167,0,airplane
4168,9,truck
4169,3,cat
4170,1,automobile
4171,0,airplane
4172,5,dog
4173,4,deer
4174,2,bird
4175,3,cat
4176,3,cat
4177,6,frog
4178,7,horse
4179,6,frog
4180,0,airplane
4181,0,airplane
4182,5,dog
4183,7,horse
4184,4,deer
4185,7,horse
4186,7,horse
4187,0,airplane
4188,6,frog
4189,1,automobile
4190,3,cat
4191,9,truck
4192,0,airplane
4193,9,truck
4194,0,airplane
4195,3,cat
4196,8,ship
4197,4,deer
4198,8,ship
4199,8,ship
4200,4,deer
4201,1,automobile
4202,0,airplane
4203,2,bird
4204,2,bird
4205,4,deer
4206,1,automobile
4207,1,automobile
4208,2,bird
4209,4,deer
4210,3,cat
4211,4,deer
4212,1,automobile
4213,4,deer
4214,7,horse
4215,1,automobile
4216,0,airplane
4217,0,airplane
4218,9,truck
4219,0,airplane
4220,4,deer
4221,2,bird
4222,8,ship
4223,8,ship
4224,5,dog
4225,5,dog
4226,0,airplane
4227,4,deer
4228,0,airplane
4229,8,ship
4230,6,frog
4231,2,bird
4232,5,dog
4233,9,truck
4234,2,bird
4235,9,truck
4236,1,automobile
4237,1,automobile
4238,5,dog
4239,4,deer
4240,7,horse
4241,5,dog
4242,8,ship
4243,6,frog
4244,2,bird
4245,1,automobile
4246,5,dog
4247,5,dog
4248,3,cat
4249,4,deer
4250,1,automobile
4251,8,ship
4252,9,truck
4253,9,truck
4254,8,ship
4255,9,truck
4256,8,ship
4257,6,frog
4258,8,ship
4259,5,dog
4260,8,ship
4261,9,truck
4262,4,deer
4263,6,frog
4264,2,bird
4265,6,frog
4266,3,cat
4267,7,horse
4268,4,deer
4269,0,airplane
4270,0,airplane
4271,1,automobile
4272,7,horse
4273,5,dog
4274,1,automobile
4275,5,dog
4276,9,truck
4277,3,cat
4278,1,automobile
4279,6,frog
4280,8,ship
4281,7,horse
4282,3,cat
4283,6,frog
4284,9,truck
4285,1,automobile
4286,2,bird
4287,0,airplane
4288,1,automobile
4289,7,horse
4290,2,bird
4291,6,frog
4292,1,automobile
4293,9,truck
4294,0,airplane
4295,0,airplane
4296,8,ship
4297,9,truck
4298,9,truck
4299,2,bird
4300,8,ship
4301,6,frog
4302,2,bird
4303,5,dog
4304,6,frog
4305,0,airplane
4306,3,cat
4307,3,cat
4308,0,airplane
4309,7,horse
4310,4,deer
4311,7,horse
4312,5,dog
4313,0,airplane
4314,1,automobile
4315,6,frog
4316,8,ship
4317,8,ship
4318,1,automobile
4319,2,bird
4320,1,automobile
4321,5,dog
4322,4,deer
4323,5,dog
4324,9,truck
4325,6,frog
4326,7,horse
4327,1,automobile
4328,0,airplane
4329,6,frog
4330,9,truck
4331,2,bird
4332,7,horse
4333,7,horse
4334,3,cat
4335,9,truck
4336,9,truck
4337,1,automobile
4338,9,truck
4339,7,horse
4340,0,airplane
4341,1,automobile
4342,3,cat
4343,5,dog
4344,4,deer
4345,6,frog
4346,3,cat
4347,8,ship
4348,8,ship
4349,0,airplane
4350,4,deer
4351,8,ship
4352,3,cat
4353,6,frog
4354,7,horse
4355,0,airplane
4356,0,airplane
4357,4,deer
4358,5,dog
4359,2,bird
4360,6,frog
4361,8,ship
4362,4,deer
4363,9,truck
4364,9,truck
4365,9,truck
4366,2,bird
4367,0,airplane
4368,4,deer
4369,2,bird
4370,8,ship
4371,1,automobile
4372,1,automobile
4373,0,airplane
4374,0,airplane
4375,3,cat
4376,7,horse
4377,4,deer
4378,1,automobile
4379,1,automobile
4380,9,truck
4381,7,horse
4382,7,horse
4383,4,deer
4384,6,frog
4385,8,ship
4386,6,frog
4387,0,airplane
4388,2,bird
4389,8,ship
4390,5,dog
4391,3,cat
4392,5,dog
4393,3,cat
4394,5,dog
4395,7,horse
4396,9,truck
4397,8,ship
4398,4,deer
4399,4,deer
4400,3,cat
4401,1,automobile
4402,4,deer
4403,8,ship
4404,3,cat
4405,6,frog
4406,5,dog
4407,3,cat
4408,0,airplane
4409,8,ship
4410,9,truck
4411,5,dog
4412,7,horse
4413,6,frog
4414,2,bird
4415,0,airplane
4416,4,deer
4417,9,truck
4418,9,truck
4419,0,airplane
4420,5,dog
4421,2,bird
4422,3,cat
4423,6,frog
4424,1,automobile
4425,1,automobile
4426,0,airplane
4427,2,bird
4428,8,ship
4429,2,bird
4430,1,automobile
4431,1,automobile
4432,7,horse
4433,5,dog
4434,2,bird
4435,3,cat
4436,4,deer
4437,1,automobile
4438,2,bird
4439,9,truck
4440,2,bird
4441,1,automobile
4442,3,cat
4443,4,deer
4444,8,ship
4445,9,truck
4446,0,airplane
4447,0,airplane
4448,4,deer
4449,9,truck
4450,0,airplane
4451,2,bird
4452,2,bird
4453,0,airplane
4454,6,frog
4455,8,ship
4456,7,horse
4457,3,cat
4458,3,cat
4459,8,ship
4460,9,truck
4461,0,airplane
4462,2,bird
4463,5,dog
4464,3,cat
4465,6,frog
4466,1,automobile
4467,3,cat
4468,9,truck
4469,5,dog
4470,0,airplane
4471,5,dog
4472,4,deer
4473,4,deer
4474,0,airplane
4475,1,automobile
4476,1,automobile
4477,6,frog
4478,1,automobile
4479,7,horse
4480,9,truck
4481,9,truck
4482,6,frog
4483,2,bird
4484,4,deer
4485,3,cat
4486,8,ship
4487,3,cat
4488,4,deer
4489,7,horse
4490,0,airplane
4491,2,bird
4492,8,ship
4493,4,deer
4494,8,ship
4495,3,cat
4496,8,ship
4497,8,ship
4498,8,ship
4499,3,cat
4500,3,cat
4501,5,dog
4502,7,horse
4503,7,horse
4504,0,airplane
4505,4,deer
4506,1,automobile
4507,5,dog
4508,9,truck
4509,7,horse
4510,0,airplane
4511,6,frog
4512,8,ship
4513,4,deer
4514,9,truck
4515,0,airplane
4516,1,automobile
4517,8,ship
4518,9,truck
4519,6,frog
4520,3,cat
4521,9,truck
4522,2,bird
4523,4,deer
4524,4,deer
4525,0,airplane
4526,3,cat
4527,3,cat
4528,5,dog
4529,4,deer
4530,5,dog
4531,1,automobile
4532,1,automobile
4533,8,ship
4534,2,bird
4535,2,bird
4536,9,truck
4537,3,cat
4538,7,horse
4539,8,ship
4540,9,truck
4541,2,bird
4542,3,cat
4543,1,automobile
4544,7,horse
4545,3,cat
4546,2,bird
4547,3,cat
4548,0,airplane
4549,1,automobile
4550,9,truck
4551,5,dog
4552,5,dog
4553,3,cat
4554,4,deer
4555,5,dog
4556,2,bird
4557,0,airplane
4558,0,airplane
4559,3,cat
4560,1,automobile
4561,3,cat
4562,4,deer
4563,7,horse
4564,4,deer
4565,2,bird
4566,8,ship
4567,4,deer
4568,8,ship
4569,9,truck
4570,9,truck
4571,4,deer
4572,2,bird
4573,4,deer
4574,3,cat
4575,6,frog
4576,4,deer
4577,6,frog
4578,4,deer
4579,6,frog
4580,6,frog
4581,3,cat
4582,8,ship
4583,7,horse
4584,4,deer
4585,8,ship
4586,0,airplane
4587,5,dog
4588,9,truck
4589,3,cat
4590,9,truck
4591,0,airplane
4592,7,horse
4593,5,dog
4594,1,automobile
4595,9,truck
4596,7,horse
4597,9,truck
4598,1,automobile
4599,8,ship
4600,4,deer
4601,2,bird
4602,1,automobile
4603,6,frog
4604,4,deer
4605,3,cat
4606,0,airplane
4607,1,automobile
4608,4,deer
4609,8,ship
4610,6,frog
4611,1,automobile
4612,7,horse
4613,1,automobile
4614,3,cat
4615,5,dog
4616,4,deer
4617,3,cat
4618,3,cat
4619,9,truck
4620,7,horse
4621,8,ship
4622,2,bird
4623,5,dog
4624,5,dog
4625,4,deer
4626,5,dog
4627,4,deer
4628,5,dog
4629,7,horse
4630,2,bird
4631,5,dog
4632,5,dog
4633,1,automobile
4634,7,horse
4635,7,horse
4636,8,ship
4637,3,cat
4638,6,frog
4639,0,airplane
4640,2,bird
4641,5,dog
4642,2,bird
4643,3,cat
4644,7,horse
4645,4,deer
4646,2,bird
4647,1,automobile
4648,6,frog
4649,8,ship
4650,6,frog
4651,8,ship
4652,3,cat
4653,2,bird
4654,7,horse
4655,7,horse
4656,9,truck
4657,7,horse
4658,1,automobile
4659,4,deer
4660,7,horse
4661,4,deer
4662,6,frog
4663,1,automobile
4664,7,horse
4665,3,cat
4666,0,airplane
4667,0,airplane
4668,6,frog
4669,6,frog
4670,8,ship
4671,6,frog
4672,6,frog
4673,0,airplane
4674,3,cat
4675,4,deer
4676,7,horse
4677,4,deer
4678,9,truck
4679,4,deer
4680,9,truck
4681,9,truck
4682,3,cat
4683,4,deer
4684,1,automobile
4685,4,deer
4686,0,airplane
4687,3,cat
4688,7,horse
4689,1,automobile
4690,2,bird
4691,2,bird
4692,8,ship
4693,4,deer
4694,7,horse
4695,8,ship
4696,5,dog
4697,5,dog
4698,6,frog
4699,5,dog
4700,6,frog
4701,0,airplane
4702,6,frog
4703,4,deer
4704,9,truck
4705,3,cat
4706,2,bird
4707,7,horse
4708,3,cat
4709,8,ship
4710,3,cat
4711,9,truck
4712,4,deer
4713,1,automobile
4714,6,frog
4715,9,truck
4716,9,truck
4717,4,deer
4718,3,cat
4719,9,truck
4720,8,ship
4721,1,automobile
4722,6,frog
4723,9,truck
4724,5,dog
4725,9,truck
4726,0,airplane
4727,9,truck
4728,7,horse
4729,2,bird
4730,2,bird
4731,4,deer
4732,2,bird
4733,6,frog
4734,4,deer
4735,8,ship
4736,1,automobile
4737,9,truck
4738,5,dog
4739,6,frog
4740,5,dog
4741,1,automobile
4742,8,ship
4743,6,frog
4744,6,frog
4745,7,horse
4746,6,frog
4747,5,dog
4748,0,airplane
4749,2,bird
4750,7,horse
4751,6,frog
4752,1,automobile
4753,2,bird
4754,3,cat
4755,1,automobile
4756,6,frog
4757,4,deer
4758,9,truck
4759,0,airplane
4760,3,cat
4761,9,truck
4762,1,automobile
4763,0,airplane
4764,5,dog
4765,3,cat
4766,1,automobile
4767,6,frog
4768,9,truck
4769,8,ship
4770,9,truck
4771,0,airplane
4772,6,frog
4773,1,automobile
4774,6,frog
4775,2,bird
4776,3,cat
4777,5,dog
4778,6,frog
4779,9,truck
4780,0,airplane
4781,7,horse
4782,2,bird
4783,4,deer
4784,0,airplane
4785,3,cat
4786,6,frog
4787,8,ship
4788,6,frog
4789,9,truck
4790,1,automobile
4791,9,truck
4792,0,airplane
4793,6,frog
4794,4,deer
4795,5,dog
4796,9,truck
4797,5,dog
4798,4,deer
4799,1,automobile
4800,9,truck
4801,2,bird
4802,0,airplane
4803,7,horse
4804,3,cat
4805,5,dog
4806,1,automobile
4807,8,ship
4808,3,cat
4809,0,airplane
4810,5,dog
4811,2,bird
4812,8,ship
4813,8,ship
4814,3,cat
4815,9,truck
4816,6,frog
4817,0,airplane
4818,3,cat
4819,5,dog
4820,3,cat
4821,4,deer
4822,1,automobile
4823,5,dog
4824,0,airplane
4825,7,horse
4826,3,cat
4827,9,truck
4828,4,deer
4829,5,dog
4830,3,cat
4831,1,automobile
4832,4,deer
4833,2,bird
4834,4,deer
4835,9,truck
4836,9,truck
4837,7,horse
4838,1,automobile
4839,7,horse
4840,0,airplane
4841,1,automobile
4842,2,bird
4843,1,automobile
4844,5,dog
4845,3,cat
4846,8,ship
4847,4,deer
4848,1,automobile
4849,5,dog
4850,1,automobile
4851,9,truck
4852,9,truck
4853,7,horse
4854,0,airplane
4855,1,automobile
4856,7,horse
4857,6,frog
4858,2,bird
4859,6,frog
4860,5,dog
4861,0,airplane
4862,3,cat
4863,1,automobile
4864,3,cat
4865,8,ship
4866,9,truck
4867,9,truck
4868,0,airplane
4869,8,ship
4870,8,ship
4871,7,horse
4872,9,truck
4873,2,bird
4874,9,truck
4875,1,automobile
4876,3,cat
4877,6,frog
4878,7,horse
4879,6,frog
4880,0,airplane
4881,8,ship
4882,6,frog
4883,2,bird
4884,4,deer
4885,2,bird
4886,3,cat
4887,5,dog
4888,5,dog
4889,4,deer
4890,1,automobile
4891,6,frog
4892,7,horse
4893,1,automobile
4894,6,frog
4895,1,automobile
4896,7,horse
4897,1,automobile
4898,6,frog
4899,2,bird
4900,3,cat
4901,0,airplane
4902,4,deer
4903,2,bird
4904,9,truck
4905,7,horse
4906,5,dog
4907,5,dog
4908,6,frog
4909,0,airplane
4910,8,ship
4911,8,ship
4912,1,automobile
4913,1,automobile
4914,3,cat
4915,5,dog
4916,6,frog
4917,5,dog
4918,3,cat
4919,8,ship
4920,7,horse
4921,5,dog
4922,0,airplane
4923,7,horse
4924,7,horse
4925,5,dog
4926,7,horse
4927,1,automobile
4928,9,truck
4929,9,truck
4930,1,automobile
4931,9,truck
4932,9,truck
4933,3,cat
4934,5,dog
4935,5,dog
4936,3,cat
4937,0,airplane
4938,3,cat
4939,0,airplane
4940,6,frog
4941,6,frog
4942,5,dog
4943,6,frog
4944,8,ship
4945,9,truck
4946,4,deer
4947,5,dog
4948,1,automobile
4949,1,automobile
4950,2,bird
4951,7,horse
4952,9,truck
4953,0,airplane
4954,1,automobile
4955,2,bird
4956,5,dog
4957,4,deer
4958,4,deer
4959,7,horse
4960,4,deer
4961,8,ship
4962,3,cat
4963,3,cat
4964,5,dog
4965,3,cat
4966,5,dog
4967,7,horse
4968,0,airplane
4969,1,automobile
4970,2,bird
4971,9,truck
4972,8,ship
4973,1,automobile
4974,7,horse
4975,3,cat
4976,5,dog
4977,9,truck
4978,1,automobile
4979,9,truck
4980,1,automobile
4981,1,automobile
4982,3,cat
4983,6,frog
4984,7,horse
4985,4,deer
4986,8,ship
4987,3,cat
4988,5,dog
4989,6,frog
4990,7,horse
4991,0,airplane
4992,1,automobile
4993,7,horse
4994,7,horse
4995,2,bird
4996,3,cat
4997,3,cat
4998,5,dog
4999,1,automobile
5000,7,horse
5001,6,frog
5002,8,ship
5003,4,deer
5004,4,deer
5005,5,dog
5006,7,horse
5007,3,cat
5008,4,deer
5009,7,horse
5010,7,horse
5011,3,cat
5012,6,frog
5013,0,airplane
5014,7,horse
5015,2,bird
5016,6,frog
5017,7,horse
5018,4,deer
5019,1,automobile
5020,8,ship
5021,0,airplane
5022,2,bird
5023,2,bird
5024,1,automobile
5025,5,dog
5026,4,deer
5027,0,airplane
5028,9,truck
5029,3,cat
5030,4,deer
5031,4,deer
5032,2,bird
5033,3,cat
5034,8,ship
5035,5,dog
5036,0,airplane
5037,0,airplane
5038,4,deer
5039,6,frog
5040,3,cat
5041,9,truck
5042,2,bird
5043,0,airplane
5044,5,dog
5045,7,horse
5046,5,dog
5047,5,dog
5048,1,automobile
5049,7,horse
5050,3,cat
5051,1,automobile
5052,6,frog
5053,7,horse
5054,9,truck
5055,0,airplane
5056,1,automobile
5057,2,bird
5058,1,automobile
5059,4,deer
5060,6,frog
5061,1,automobile
5062,5,dog
5063,9,truck
5064,5,dog
5065,0,airplane
5066,4,deer
5067,9,truck
5068,4,deer
5069,9,truck
5070,7,horse
5071,1,automobile
5072,6,frog
5073,8,ship
5074,0,airplane
5075,6,frog
5076,5,dog
5077,0,airplane
5078,8,ship
5079,1,automobile
5080,7,horse
5081,5,dog
5082,6,frog
5083,9,truck
5084,3,cat
5085,2,bird
5086,3,cat
5087,9,truck
5088,8,ship
5089,6,frog
5090,1,automobile
5091,0,airplane
5092,9,truck
5093,0,airplane
5094,9,truck
5095,8,ship
5096,7,horse
5097,7,horse
5098,5,dog
5099,2,bird
5100,3,cat
5101,5,dog
5102,5,dog
5103,7,horse
5104,8,ship
5105,7,horse
5106,6,frog
5107,9,truck
5108,1,automobile
5109,9,truck
5110,8,ship
5111,6,frog
5112,5,dog
5113,6,frog
5114,7,horse
5115,5,dog
5116,6,frog
5117,7,horse
5118,2,bird
5119,5,dog
5120,9,truck
5121,6,frog
5122,6,frog
5123,7,horse
5124,0,airplane
5125,1,automobile
5126,0,airplane
5127,1,automobile
5128,3,cat
5129,2,bird
5130,5,dog
5131,6,frog
5132,1,automobile
5133,2,bird
5134,5,dog
5135,1,automobile
5136,9,truck
5137,9,truck
5138,8,ship
5139,6,frog
5140,8,ship
5141,6,frog
5142,8,ship
5143,9,truck
5144,0,airplane
5145,4,deer
5146,0,airplane
5147,3,cat
5148,3,cat
5149,6,frog
5150,4,deer
5151,9,truck
5152,9,truck
5153,7,horse
5154,2,bird
5155,3,cat
5156,5,dog
5157,6,frog
5158,4,deer
5159,6,frog
5160,0,airplane
5161,3,cat
5162,7,horse
5163,5,dog
5164,0,airplane
5165,2,bird
5166,9,truck
5167,2,bird
5168,7,horse
5169,2,bird
5170,9,truck
5171,2,bird
5172,4,deer
5173,0,airplane
5174,6,frog
5175,6,frog
5176,3,cat
5177,4,deer
5178,5,dog
5179,5,dog
5180,9,truck
5181,1,automobile
5182,1,automobile
5183,4,deer
5184,4,deer
5185,3,cat
5186,5,dog
5187,4,deer
5188,8,ship
5189,0,airplane
5190,0,airplane
5191,3,cat
5192,9,truck
5193,4,deer
5194,7,horse
5195,4,deer
5196,2,bird
5197,8,ship
5198,3,cat
5199,6,frog
5200,3,cat
5201,1,automobile
5202,9,truck
5203,6,frog
5204,3,cat
5205,8,ship
5206,3,cat
5207,8,ship
5208,4,deer
5209,7,horse
5210,5,dog
5211,7,horse
5212,5,dog
5213,3,cat
5214,1,automobile
5215,2,bird
5216,6,frog
5217,1,automobile
5218,3,cat
5219,2,bird
5220,0,airplane
5221,7,horse
5222,5,dog
5223,0,airplane
5224,0,airplane
5225,0,airplane
5226,1,automobile
5227,4,deer
5228,3,cat
5229,5,dog
5230,8,ship
5231,4,deer
5232,3,cat
5233,1,automobile
5234,7,horse
5235,1,automobile
5236,0,airplane
5237,4,deer
5238,2,bird
